distance	query	complete_suggestion	full_complete
0	maxmara	maxmara	maxmara пальто
0	mc2 saint barth	mc2 saint barth	mc2 saint barth купить
0	поясная сумка	поясная сумка	поясная сумка мужская
0	caron	caron	caron yatagan
0	плащи	плащи	плащи майнкрафт
0	max mara	max mara	max mara пальто
0	sand	sand	sand перевод
0	montale	montale	montale roses musk
0	обложка для паспорта	обложка для паспорта	обложка для паспорта купить
0	платье maxmara		платье max mara
0	одежда kenzo	одежда kenzo	одежда kenzo купить
0	платье макси	платье макси	платье макси купить
0	горох	горох	горох нут
0	falcotto	falcotto	falcotto купить
0	куртка maxmara		куртка max mara
0	zimmermann	zimmermann	zimmermann бренд
0	aletta	aletta	aletta couture
0	dsquared2	dsquared2	dsquared2 wild
0	cube	cube	cube day
0	fendi	fendi	fendi сумка
0	кожаные брюки	кожаные брюки	кожаные брюки купить
0	бренды	бренды	бренды одежды
0	аутлет	аутлет	аутлет внуково
0	voyage by marina rinaldi	voyage by marina rinaldi	voyage by marina rinaldi
0	тушь	тушь	тушь для ресниц
0	костюм	костюм	костюм снеговика
0	max mara пуховик	max mara пуховик	max mara пуховик купить
0	tara	tara	tara reid
0	обложки для паспорта	обложки для паспорта	обложки для паспорта украина
0	portolano	portolano	portolano перчатки
0	ремень max mara	ремень max mara	ремень max mara
0	брюки шерсть	брюки шерсть	брюки шерсть купить
0	prada	prada	prada 3d
0	кошелек	кошелек	кошелек киви
0	manudieci	manudieci	manudieci украина
0	перчатки paul smith	перчатки paul smith	перчатки paul smith
0	мули	мули	мули это
0	бархат	бархат	бархат борисполь
0	чокер	чокер	чокер купить
0	philosophy di	philosophy di	philosophy di lorenzo serafini
1	love moscino	love moschino	love moschino рюкзак
0	inverni	inverni	inverni mütze
0	colmar	colmar	colmar купить
1	s’ maxmara	s maxmara	s maxmara coat
0	чехол	чехол	чехол для airpods
0	джемпер max mara	джемпер max mara	джемпер max mara
0	балетки	балетки	балетки купить
0	nanan	nanan	nanan купить
0	постельное белье	постельное белье	постельное белье икеа
0	ключница	ключница	ключница купить
0	theory	theory	theory of a deadman
0	sisley	sisley	sisley одежда
0	чалма	чалма	чалма это
0	паспорт	паспорт	паспорт рф
0	заколка	заколка	заколка для волос
0	tara jarmon	tara jarmon	tara jarmon mantel
0	dsquared	dsquared	dsquared wood
0	юбка из кожи	юбка из кожи	юбка из кожи с запахом
0	сумка max mara	сумка max mara	сумка max mara weekend
0	водолазка	водолазка	водолазка лапша
0	naumi	naumi	naumi купить
0	шелк	шелк	шелк армани
0	зонты	зонты	зонты ударение
0	брюки из кожи	брюки из кожи	брюки из кожи купить
0	шапка maxmara		шапка max mara
0	пальто свободного кроя	пальто свободного кроя	пальто свободного кроя купить
0	шорты плавательные	шорты плавательные	шорты плавательные мужские
0	weekend max mara пуховик	weekend max mara пуховик	weekend max mara пуховик
0	солнцезащитные очки	солнцезащитные очки	солнцезащитные очки 2019
0	макси	макси	макси кози
1	‘s maxmara	s maxmara	s maxmara coat
0	платье moschino	платье moschino	платье moschino hm
0	ugg australia	ugg australia	ugg australia киев
0	celine	celine	celine dion
0	amouage	amouage	amouage honour
0	c p company	c p company	c.p. company шапка
0	бархатный	бархатный	бархатный сезон
0	туфли	туфли	туфли лодочки
0	пальто max mara	пальто max mara	пальто max mara копии
0	дубленки	дубленки	дубленки женские
0	мужское	мужское	мужское женское
0	футболка из хлопка	футболка из хлопка	футболка из хлопка купить
