distance	query	complete_suggestion	full_complete
0	брелоки	брелоки	брелоки з бісеру схеми для початківців
0	косметичка	косметичка	косметичка купить
0	макси юбки	макси юбки	макси юбки 2018
0	antonio marras	antonio marras	antonio marras ss 19
0	paul shark	paul shark	paul shark купить
1	kors	kora	kora star
0	valli	valli	valli asti
0	simonetta	simonetta	simonetta ravizza
0	lacoste	lacoste	lacoste pour femme
0	куртка кожаная	куртка кожаная	куртка кожаная мужская
0	gucci	gucci	gucci gang
0	drome	drome	drome frankreich
0	i pinco pallino	i pinco pallino	i pinco pallino online
0	пуховик свободного кроя	пуховик свободного кроя	пуховик свободного кроя купить
0	voyage by marina	voyage by marina	voyage by marina rinaldi
0	brooks brothers	brooks brothers	brooks brothers москва
0	kissy kissy	kissy kissy	kissy kissy детская одежда
0	плед	плед	плед с рукавами
0	платье marina rinaldi	платье marina rinaldi	платье marina rinaldi
0	платье moschino boutique	платье moschino boutique	платье moschino boutique
0	топ белый	топ белый	топ белый купить
0	тренч	тренч	тренч это
0	sportmax	sportmax	sportmax интернет магазин
0	liu jo	liu jo	liu jo it
0	бахрома	бахрома	бахрома скачать
0	комбинация	комбинация	комбинация одежда
0	пуш-ап	пуш-ап	пуш-ап это
0	платье шелк	платье шелк	платье шелк купить
0	stone	stone	stone island
0	очки солнцезащитные	очки солнцезащитные	очки солнцезащитные 2019
0	очки	очки	очки виртуальной реальности
0	горнолыжная	горнолыжная	горнолыжная одежда
0	сумка etro	сумка etro	сумка etro купить
0	etro кроссовки	etro кроссовки	etro кроссовки мужские
0	manudieci	manudieci	manudieci пуховик детский
0	бумажник	бумажник	бумажник водителя
0	isabel marant	isabel marant	isabel marant etoile
0	платье белое	платье белое	платье белое аккорды
0	платье etro	платье etro	платье etro (farfetch.com)
0	сланцы	сланцы	сланцы город
0	платье с драпировкой	платье с драпировкой	платье с драпировкой на талии
0	комбинезоны	комбинезоны	комбинезоны женские
0	вышивкой	вышивкой	вышивкой люневильским крючком
0	костюм женский	костюм женский	костюм женский зимний
0	coccinelle сумка	coccinelle сумка	coccinelle сумка купить
0	кофта	кофта	кофта крючком
0	tibi	tibi	tibi латынь
0	max mara воротник	max mara воротник	max mara воротник
